"_","Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Url__c"
"[ChallengeUser__c]","a00gK00000pHJDrQAO","005gK00003RWpotQAD","false","litwick","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/607/"
"[ChallengeUser__c]","a00gK00000pHJDsQAO","005gK00003RWpotQAD","false","lampent","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/608/"
"[ChallengeUser__c]","a00gK00000pHJDtQAO","005gK00003RWpotQAD","false","chandelure","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/609/"
"[ChallengeUser__c]","a00gK00000pHJDuQAO","005gK00003RWpotQAD","false","axew","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/610/"
"[ChallengeUser__c]","a00gK00000pHJDvQAO","005gK00003RWpotQAD","false","fraxure","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/611/"
"[ChallengeUser__c]","a00gK00000pHJDwQAO","005gK00003RWpotQAD","false","haxorus","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/612/"
"[ChallengeUser__c]","a00gK00000pHJDxQAO","005gK00003RWpotQAD","false","cubchoo","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/613/"
"[ChallengeUser__c]","a00gK00000pHJDyQAO","005gK00003RWpotQAD","false","beartic","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/614/"
"[ChallengeUser__c]","a00gK00000pHJDzQAO","005gK00003RWpotQAD","false","cryogonal","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/615/"
"[ChallengeUser__c]","a00gK00000pHJE0QAO","005gK00003RWpotQAD","false","shelmet","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/616/"
"[ChallengeUser__c]","a00gK00000pHJE1QAO","005gK00003RWpotQAD","false","accelgor","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/617/"
"[ChallengeUser__c]","a00gK00000pHJE2QAO","005gK00003RWpotQAD","false","stunfisk","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/618/"
"[ChallengeUser__c]","a00gK00000pHJE3QAO","005gK00003RWpotQAD","false","mienfoo","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/619/"
"[ChallengeUser__c]","a00gK00000pHJE4QAO","005gK00003RWpotQAD","false","mienshao","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/620/"
"[ChallengeUser__c]","a00gK00000pHJE5QAO","005gK00003RWpotQAD","false","druddigon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/621/"
"[ChallengeUser__c]","a00gK00000pHJE6QAO","005gK00003RWpotQAD","false","golett","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/622/"
"[ChallengeUser__c]","a00gK00000pHJE7QAO","005gK00003RWpotQAD","false","golurk","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/623/"
"[ChallengeUser__c]","a00gK00000pHJE8QAO","005gK00003RWpotQAD","false","pawniard","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/624/"
"[ChallengeUser__c]","a00gK00000pHJE9QAO","005gK00003RWpotQAD","false","bisharp","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/625/"
"[ChallengeUser__c]","a00gK00000pHJEAQA4","005gK00003RWpotQAD","false","bouffalant","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/626/"
"[ChallengeUser__c]","a00gK00000pHJEBQA4","005gK00003RWpotQAD","false","rufflet","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/627/"
"[ChallengeUser__c]","a00gK00000pHJECQA4","005gK00003RWpotQAD","false","braviary","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/628/"
"[ChallengeUser__c]","a00gK00000pHJEDQA4","005gK00003RWpotQAD","false","vullaby","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/629/"
"[ChallengeUser__c]","a00gK00000pHJEEQA4","005gK00003RWpotQAD","false","mandibuzz","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/630/"
"[ChallengeUser__c]","a00gK00000pHJEFQA4","005gK00003RWpotQAD","false","heatmor","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/631/"
"[ChallengeUser__c]","a00gK00000pHJEGQA4","005gK00003RWpotQAD","false","durant","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/632/"
"[ChallengeUser__c]","a00gK00000pHJEHQA4","005gK00003RWpotQAD","false","deino","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/633/"
"[ChallengeUser__c]","a00gK00000pHJEIQA4","005gK00003RWpotQAD","false","zweilous","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/634/"
"[ChallengeUser__c]","a00gK00000pHJEJQA4","005gK00003RWpotQAD","false","hydreigon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/635/"
"[ChallengeUser__c]","a00gK00000pHJEKQA4","005gK00003RWpotQAD","false","larvesta","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/636/"
"[ChallengeUser__c]","a00gK00000pHJELQA4","005gK00003RWpotQAD","false","volcarona","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/637/"
"[ChallengeUser__c]","a00gK00000pHJEMQA4","005gK00003RWpotQAD","false","cobalion","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/638/"
"[ChallengeUser__c]","a00gK00000pHJENQA4","005gK00003RWpotQAD","false","terrakion","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/639/"
"[ChallengeUser__c]","a00gK00000pHJEOQA4","005gK00003RWpotQAD","false","virizion","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/640/"
"[ChallengeUser__c]","a00gK00000pHJEPQA4","005gK00003RWpotQAD","false","tornadus-incarnate","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/641/"
"[ChallengeUser__c]","a00gK00000pHJEQQA4","005gK00003RWpotQAD","false","thundurus-incarnate","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/642/"
"[ChallengeUser__c]","a00gK00000pHJERQA4","005gK00003RWpotQAD","false","reshiram","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/643/"
"[ChallengeUser__c]","a00gK00000pHJESQA4","005gK00003RWpotQAD","false","zekrom","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/644/"
"[ChallengeUser__c]","a00gK00000pHJETQA4","005gK00003RWpotQAD","false","landorus-incarnate","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/645/"
"[ChallengeUser__c]","a00gK00000pHJEUQA4","005gK00003RWpotQAD","false","kyurem","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/646/"
"[ChallengeUser__c]","a00gK00000pHJEVQA4","005gK00003RWpotQAD","false","keldeo-ordinary","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/647/"
"[ChallengeUser__c]","a00gK00000pHJEWQA4","005gK00003RWpotQAD","false","meloetta-aria","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/648/"
"[ChallengeUser__c]","a00gK00000pHJEXQA4","005gK00003RWpotQAD","false","genesect","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/649/"
"[ChallengeUser__c]","a00gK00000pHJEYQA4","005gK00003RWpotQAD","false","chespin","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/650/"
"[ChallengeUser__c]","a00gK00000pHJEZQA4","005gK00003RWpotQAD","false","quilladin","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/651/"
"[ChallengeUser__c]","a00gK00000pHJEaQAO","005gK00003RWpotQAD","false","chesnaught","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/652/"
"[ChallengeUser__c]","a00gK00000pHJEbQAO","005gK00003RWpotQAD","false","fennekin","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/653/"
"[ChallengeUser__c]","a00gK00000pHJEcQAO","005gK00003RWpotQAD","false","braixen","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/654/"
"[ChallengeUser__c]","a00gK00000pHJEdQAO","005gK00003RWpotQAD","false","delphox","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/655/"
"[ChallengeUser__c]","a00gK00000pHJEeQAO","005gK00003RWpotQAD","false","froakie","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/656/"
"[ChallengeUser__c]","a00gK00000pHJEfQAO","005gK00003RWpotQAD","false","frogadier","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/657/"
"[ChallengeUser__c]","a00gK00000pHJEgQAO","005gK00003RWpotQAD","false","greninja","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/658/"
"[ChallengeUser__c]","a00gK00000pHJEhQAO","005gK00003RWpotQAD","false","bunnelby","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/659/"
"[ChallengeUser__c]","a00gK00000pHJEiQAO","005gK00003RWpotQAD","false","diggersby","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/660/"
"[ChallengeUser__c]","a00gK00000pHJEjQAO","005gK00003RWpotQAD","false","fletchling","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/661/"
"[ChallengeUser__c]","a00gK00000pHJEkQAO","005gK00003RWpotQAD","false","fletchinder","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/662/"
"[ChallengeUser__c]","a00gK00000pHJElQAO","005gK00003RWpotQAD","false","talonflame","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/663/"
"[ChallengeUser__c]","a00gK00000pHJEmQAO","005gK00003RWpotQAD","false","scatterbug","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/664/"
"[ChallengeUser__c]","a00gK00000pHJEnQAO","005gK00003RWpotQAD","false","spewpa","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/665/"
"[ChallengeUser__c]","a00gK00000pHJEoQAO","005gK00003RWpotQAD","false","vivillon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/666/"
"[ChallengeUser__c]","a00gK00000pHJEpQAO","005gK00003RWpotQAD","false","litleo","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/667/"
"[ChallengeUser__c]","a00gK00000pHJEqQAO","005gK00003RWpotQAD","false","pyroar-male","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/668/"
"[ChallengeUser__c]","a00gK00000pHJErQAO","005gK00003RWpotQAD","false","flabebe","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/669/"
"[ChallengeUser__c]","a00gK00000pHJEsQAO","005gK00003RWpotQAD","false","floette","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/670/"
"[ChallengeUser__c]","a00gK00000pHJEtQAO","005gK00003RWpotQAD","false","florges","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/671/"
"[ChallengeUser__c]","a00gK00000pHJEuQAO","005gK00003RWpotQAD","false","skiddo","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/672/"
"[ChallengeUser__c]","a00gK00000pHJEvQAO","005gK00003RWpotQAD","false","gogoat","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/673/"
"[ChallengeUser__c]","a00gK00000pHJEwQAO","005gK00003RWpotQAD","false","pancham","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/674/"
"[ChallengeUser__c]","a00gK00000pHJExQAO","005gK00003RWpotQAD","false","pangoro","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/675/"
"[ChallengeUser__c]","a00gK00000pHJEyQAO","005gK00003RWpotQAD","false","furfrou","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/676/"
"[ChallengeUser__c]","a00gK00000pHJEzQAO","005gK00003RWpotQAD","false","espurr","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/677/"
"[ChallengeUser__c]","a00gK00000pHJF0QAO","005gK00003RWpotQAD","false","meowstic-male","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/678/"
"[ChallengeUser__c]","a00gK00000pHJF1QAO","005gK00003RWpotQAD","false","honedge","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/679/"
"[ChallengeUser__c]","a00gK00000pHJF2QAO","005gK00003RWpotQAD","false","doublade","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/680/"
"[ChallengeUser__c]","a00gK00000pHJF3QAO","005gK00003RWpotQAD","false","aegislash-shield","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/681/"
"[ChallengeUser__c]","a00gK00000pHJF4QAO","005gK00003RWpotQAD","false","spritzee","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/682/"
"[ChallengeUser__c]","a00gK00000pHJF5QAO","005gK00003RWpotQAD","false","aromatisse","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/683/"
"[ChallengeUser__c]","a00gK00000pHJF6QAO","005gK00003RWpotQAD","false","swirlix","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/684/"
"[ChallengeUser__c]","a00gK00000pHJF7QAO","005gK00003RWpotQAD","false","slurpuff","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/685/"
"[ChallengeUser__c]","a00gK00000pHJF8QAO","005gK00003RWpotQAD","false","inkay","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/686/"
"[ChallengeUser__c]","a00gK00000pHJF9QAO","005gK00003RWpotQAD","false","malamar","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/687/"
"[ChallengeUser__c]","a00gK00000pHJFAQA4","005gK00003RWpotQAD","false","binacle","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/688/"
"[ChallengeUser__c]","a00gK00000pHJFBQA4","005gK00003RWpotQAD","false","barbaracle","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/689/"
"[ChallengeUser__c]","a00gK00000pHJFCQA4","005gK00003RWpotQAD","false","skrelp","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/690/"
"[ChallengeUser__c]","a00gK00000pHJFDQA4","005gK00003RWpotQAD","false","dragalge","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/691/"
"[ChallengeUser__c]","a00gK00000pHJFEQA4","005gK00003RWpotQAD","false","clauncher","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/692/"
"[ChallengeUser__c]","a00gK00000pHJFFQA4","005gK00003RWpotQAD","false","clawitzer","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/693/"
"[ChallengeUser__c]","a00gK00000pHJFGQA4","005gK00003RWpotQAD","false","helioptile","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/694/"
"[ChallengeUser__c]","a00gK00000pHJFHQA4","005gK00003RWpotQAD","false","heliolisk","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/695/"
"[ChallengeUser__c]","a00gK00000pHJFIQA4","005gK00003RWpotQAD","false","tyrunt","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/696/"
"[ChallengeUser__c]","a00gK00000pHJFJQA4","005gK00003RWpotQAD","false","tyrantrum","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/697/"
"[ChallengeUser__c]","a00gK00000pHJFKQA4","005gK00003RWpotQAD","false","amaura","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/698/"
"[ChallengeUser__c]","a00gK00000pHJFLQA4","005gK00003RWpotQAD","false","aurorus","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/699/"
"[ChallengeUser__c]","a00gK00000pHJFMQA4","005gK00003RWpotQAD","false","sylveon","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/700/"
"[ChallengeUser__c]","a00gK00000pHJFNQA4","005gK00003RWpotQAD","false","hawlucha","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/701/"
"[ChallengeUser__c]","a00gK00000pHJFOQA4","005gK00003RWpotQAD","false","dedenne","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/702/"
"[ChallengeUser__c]","a00gK00000pHJFPQA4","005gK00003RWpotQAD","false","carbink","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/703/"
"[ChallengeUser__c]","a00gK00000pHJFQQA4","005gK00003RWpotQAD","false","goomy","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/704/"
"[ChallengeUser__c]","a00gK00000pHJFRQA4","005gK00003RWpotQAD","false","sliggoo","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/705/"
"[ChallengeUser__c]","a00gK00000pHJFSQA4","005gK00003RWpotQAD","false","goodra","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/706/"
"[ChallengeUser__c]","a00gK00000pHJFTQA4","005gK00003RWpotQAD","false","klefki","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/707/"
"[ChallengeUser__c]","a00gK00000pHJFUQA4","005gK00003RWpotQAD","false","phantump","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/708/"
"[ChallengeUser__c]","a00gK00000pHJFVQA4","005gK00003RWpotQAD","false","trevenant","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/709/"
"[ChallengeUser__c]","a00gK00000pHJFWQA4","005gK00003RWpotQAD","false","pumpkaboo-average","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/710/"
"[ChallengeUser__c]","a00gK00000pHJFXQA4","005gK00003RWpotQAD","false","gourgeist-average","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/711/"
"[ChallengeUser__c]","a00gK00000pHJFYQA4","005gK00003RWpotQAD","false","bergmite","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","005gK00003RWpotQAD","30/04/2026 21:29","https://pokeapi.co/api/v2/pokemon/712/"
